,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
201,1866-10-16,284.01782,284.48907,283.32312,286.31018,282.62442,284.75446,285.49127,282.991,284.79834,283.42126
202,1866-11-16,281.16418,279.88968,282.3394,281.49695,280.38373,280.8536,282.296,281.60202,280.32974,281.65787
203,1866-12-16,279.79086,280.00104,278.504,279.91443,277.3606,279.79645,275.70416,276.8794,276.92804,277.37897
204,1867-01-16,277.71335,275.0446,276.78094,278.8626,276.1562,279.79803,274.5344,272.96085,274.40652,278.2718
205,1867-02-15,275.29697,276.7358,277.18506,276.72525,275.25488,277.29663,273.25647,277.29544,275.8863,275.0486
206,1867-03-16,277.51523,274.52457,279.474,277.78992,277.71906,276.8421,279.48022,276.05722,277.74396,277.39987
207,1867-04-16,280.69772,279.8586,280.19952,280.2438,280.16818,279.22348,281.08353,278.7648,280.01978,279.73785
208,1867-05-16,284.38083,282.91946,282.67218,283.45114,283.3962,283.28708,283.85718,283.11316,284.37146,283.60242
209,1867-06-16,287.4713,287.06094,287.90128,288.05115,286.1407,286.68628,288.15512,285.29407,287.1926,287.43878
210,1867-07-16,291.56595,289.44067,292.59335,290.9592,287.57242,288.31705,288.82214,289.91846,289.17883,289.8954
211,1867-08-16,290.93494,288.5645,292.05252,292.0855,288.53793,288.2959,289.53424,288.4055,290.29523,290.0535
212,1867-09-16,288.32776,288.3531,290.1218,288.11142,288.7775,287.73648,288.03622,288.0159,290.45795,289.98758
213,1867-10-16,284.5987,282.8404,285.19,285.38412,283.8474,285.67975,284.58063,283.54172,286.45938,285.12668
214,1867-11-16,282.80646,282.02124,280.633,281.1741,280.8924,282.0793,280.8041,282.3211,281.88065,281.54172
215,1867-12-16,280.22833,280.68936,278.8845,281.87393,278.41595,279.3876,278.99033,278.08786,281.21176,276.39838
216,1868-01-16,276.18906,278.4243,274.3692,278.4355,278.3578,276.11572,278.16562,277.47845,276.36942,277.015
217,1868-02-15,275.20392,278.997,274.23392,278.56958,277.8343,278.0638,277.4176,277.89017,278.14728,275.03412
218,1868-03-16,276.50153,279.20398,275.97964,277.69388,278.07434,277.54977,277.30154,278.52396,275.71866,279.11142
219,1868-04-16,279.88303,281.5975,277.80008,282.1889,279.55786,280.62256,277.80792,281.189,278.8878,281.3365
220,1868-05-16,282.697,284.30322,281.7451,283.47913,283.13382,284.8955,281.93076,282.94318,282.196,283.2811
221,1868-06-16,285.83685,286.6537,286.64603,286.8542,286.44437,287.6276,285.14542,287.30704,287.56314,287.73114
222,1868-07-16,288.78342,288.96124,288.61932,288.50012,288.8753,288.57135,289.0766,290.027,291.412,289.0495
223,1868-08-16,289.17368,289.36554,290.1842,290.81747,288.75824,290.60776,289.36847,289.61597,288.85184,288.97247
224,1868-09-16,288.9955,286.27502,288.49585,289.26703,286.45325,286.65448,288.48926,288.15234,290.60455,286.4562
225,1868-10-16,286.3545,282.9523,286.49036,283.83997,283.3542,284.6186,287.14127,284.02002,285.45193,285.1102
226,1868-11-16,280.3723,279.65305,283.84995,281.3964,278.13132,281.3716,280.58627,279.44067,280.42526,279.82028
227,1868-12-16,277.4605,276.9992,281.6022,278.7999,277.4509,279.47458,276.36475,278.95822,280.3509,278.752
228,1869-01-16,275.45465,274.3075,280.31235,277.68484,277.23575,276.39938,273.0984,274.31122,277.37854,275.20007
229,1869-02-15,275.3247,275.5647,278.0474,277.0015,275.99088,274.9969,278.3727,275.79486,277.4802,277.27502
