,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
173,1864-06-16,286.33032,286.3415,287.42218,287.10028,287.10028,285.34143,286.2042,287.46948,284.92184,287.249
174,1864-07-16,289.0757,289.04538,289.47668,289.2721,289.2721,288.95273,288.30783,289.3236,287.67407,288.72974
175,1864-08-16,288.84235,290.3272,289.31195,289.7409,289.7409,287.90182,287.3857,289.3867,289.4218,288.75183
176,1864-09-16,285.45135,286.57407,286.32544,287.8372,287.8372,286.15042,286.24066,288.77545,286.96036,286.16058
177,1864-10-16,282.16934,285.17813,281.88327,285.08932,285.08932,282.469,282.42017,283.54095,284.81958,283.50385
178,1864-11-16,281.08148,281.10358,281.2545,279.71768,279.71768,281.6326,278.60663,281.341,279.36853,279.88992
179,1864-12-16,277.34338,279.95105,276.50488,278.17368,278.17368,276.9981,277.24893,278.53036,275.83597,278.67136
180,1865-01-16,273.99243,274.3579,276.84924,275.84103,275.84103,278.2811,273.8556,276.96075,276.13232,275.4002
181,1865-02-15,274.05695,275.4023,279.136,277.5192,277.5192,275.9281,275.33612,276.0686,274.39774,277.0219
182,1865-03-16,275.85693,278.97385,276.83395,276.67212,276.67212,276.7208,276.31317,278.3491,278.8938,277.31256
183,1865-04-16,279.1892,281.3642,279.64868,279.76617,279.76617,278.14597,279.60275,281.6496,280.3185,279.92108
184,1865-05-16,282.26724,283.91678,282.78513,284.82755,284.82755,282.70502,283.34863,283.74307,283.27335,285.32315
185,1865-06-16,286.22482,286.66257,284.9489,285.26923,285.26923,286.52856,284.5478,289.22595,285.92447,286.506
186,1865-07-16,289.30682,289.21918,287.01694,289.44174,289.44174,289.99377,288.21863,288.60846,289.4434,287.11743
187,1865-08-16,289.1949,288.86658,288.43414,289.88474,289.88474,288.5488,290.4241,288.36063,290.41614,289.17654
188,1865-09-16,284.78314,287.7256,285.50027,287.18015,287.18015,284.94363,286.5151,288.03204,286.03357,286.90753
189,1865-10-16,283.17825,284.10104,283.03085,283.70596,283.70596,284.5198,283.49075,284.04208,282.06375,282.27032
190,1865-11-16,279.99582,280.25238,279.86533,281.74667,281.74667,280.85458,279.28616,279.75266,277.3895,279.84607
191,1865-12-16,278.13983,276.59903,273.97458,279.4547,279.4547,277.05106,274.46118,275.40112,275.93808,277.2956
192,1866-01-16,276.05768,273.47134,274.81052,275.6014,275.6014,275.49118,274.4233,274.25836,278.69516,275.97604
193,1866-02-15,274.77048,275.7116,275.57944,276.8276,276.8276,275.84293,276.36774,276.96832,276.77008,278.953
194,1866-03-16,277.53003,278.64056,278.24063,278.51212,278.51212,279.28915,276.83734,278.16406,278.7433,279.07144
195,1866-04-16,280.06754,279.69153,281.16772,280.59616,280.59616,280.88333,279.34628,280.57758,282.6638,281.1265
196,1866-05-16,282.08014,284.28424,285.6806,283.89914,283.89914,284.2221,281.88156,283.65338,283.82,284.87946
197,1866-06-16,286.9938,286.80273,286.50058,287.98895,287.98895,287.3623,287.17386,287.72025,288.21487,286.99942
198,1866-07-16,289.2127,288.91925,290.0266,290.32626,290.32626,290.68124,287.11487,289.20767,289.11023,287.69196
199,1866-08-16,289.66876,288.64926,288.9408,290.25574,290.25574,290.95456,289.70828,289.2638,290.2365,289.2985
200,1866-09-16,287.61472,286.37003,286.6387,286.29733,286.29733,286.17026,286.85397,285.6121,286.27466,287.0428
201,1866-10-16,285.25766,283.6874,283.64792,283.9524,283.9524,282.31244,282.48608,282.89938,282.88705,284.23688
202,1866-11-16,280.41458,281.48306,278.76572,280.34442,280.34442,280.3548,280.47464,279.8357,281.44266,281.57208
203,1866-12-16,276.86798,279.46448,279.68442,276.3965,276.3965,278.0434,277.50467,277.881,277.50113,276.52762
204,1867-01-16,278.14807,277.626,276.57175,274.30716,274.30716,274.15018,271.251,277.68533,278.48523,276.45508
205,1867-02-15,278.89935,275.53714,277.4122,274.8172,274.8172,277.16263,275.6745,275.0657,277.13464,275.0153
206,1867-03-16,279.42752,278.5834,277.92285,276.4321,276.4321,279.67688,278.59735,278.24908,277.97153,279.7277
207,1867-04-16,279.50006,280.81165,280.70343,280.62555,280.62555,280.30984,278.38174,280.36615,279.22842,280.6364
208,1867-05-16,283.81763,282.9272,282.67575,284.36246,284.36246,283.8634,283.22406,284.1155,284.66263,284.48743
209,1867-06-16,287.15887,287.59485,287.18396,286.15076,286.15076,285.23428,286.83582,287.754,286.95557,287.76205
210,1867-07-16,289.08212,288.25696,289.38718,287.88684,287.88684,287.8075,288.72974,289.10138,289.30646,288.76038
211,1867-08-16,288.9374,289.04135,288.41785,288.81583,288.81583,290.1596,287.8292,289.93152,289.38016,290.07678
212,1867-09-16,285.60367,285.69724,285.61273,285.78848,285.78848,285.54407,286.12894,286.93787,286.03958,288.34174
213,1867-10-16,283.35446,284.5104,283.96384,283.86145,283.86145,280.82895,283.44193,283.8777,284.33594,286.12714
214,1867-11-16,280.55832,280.69485,281.50427,280.42157,280.42157,280.2515,281.04282,279.15,281.33435,282.90295
215,1867-12-16,280.1741,278.12158,275.9358,276.62357,276.62357,278.51413,278.29037,274.11288,276.29993,278.22095
216,1868-01-16,273.53287,279.52185,275.35117,274.76273,274.76273,276.27457,277.93268,274.12534,274.5543,277.85815
217,1868-02-15,276.41235,275.81827,275.2949,274.95282,274.95282,276.75766,279.19614,273.3573,276.24228,278.97632
218,1868-03-16,277.0303,277.84097,277.10056,279.72742,279.72742,276.32263,278.39786,277.28146,278.29175,279.44165
219,1868-04-16,280.9031,281.20837,279.69098,281.64014,281.64014,279.81955,280.55386,280.3709,281.36002,282.6366
220,1868-05-16,282.72388,284.0336,283.66858,285.28134,285.28134,283.44235,283.56674,283.02734,284.91925,286.15433
221,1868-06-16,285.94275,285.56674,286.85486,286.42856,286.42856,285.71396,288.19357,287.48907,287.42007,285.99777
222,1868-07-16,289.7638,288.44174,288.68164,289.70395,289.70395,288.57162,288.2255,288.36212,290.58197,289.2538
223,1868-08-16,288.68628,288.16397,290.03265,289.52017,289.52017,289.03827,288.74268,287.75018,289.101,292.89468
224,1868-09-16,285.5725,288.44934,286.64374,286.3799,286.3799,285.50906,285.69733,286.44775,287.19714,286.78598
225,1868-10-16,283.34418,285.36404,283.7557,283.79175,283.79175,282.5771,284.21417,284.4993,282.824,283.41357
226,1868-11-16,279.30844,282.53357,280.15366,280.88907,280.88907,280.22812,281.21198,279.7629,278.69897,280.68524
227,1868-12-16,276.46152,280.88632,277.17853,276.65848,276.65848,274.50528,278.12823,277.283,274.86407,278.35
228,1869-01-16,275.9286,279.21265,273.9033,279.34833,279.34833,272.9815,278.1444,276.3357,275.77002,274.94434
