,time,r1i1p2f1,r2i1p2f1,r3i1p2f1
492,2056-01-16,282.46457,280.83905,281.89737
493,2056-02-15,280.72797,280.36636,279.68542
494,2056-03-16,281.56192,281.07977,280.77377
495,2056-04-16,283.87305,283.81097,283.11954
496,2056-05-16,285.91614,286.3385,287.0896
497,2056-06-16,289.44122,289.3622,292.14914
498,2056-07-16,292.609,291.51483,293.62766
499,2056-08-16,295.4404,293.77048,294.38245
500,2056-09-16,291.57022,292.77133,291.45602
501,2056-10-16,287.9049,289.89917,287.6988
502,2056-11-16,284.16797,285.50824,283.967
503,2056-12-16,281.4128,282.95016,282.06433
504,2057-01-16,281.98495,281.45615,281.16565
505,2057-02-15,279.65634,279.1143,281.49326
506,2057-03-16,281.78848,281.35495,281.552
507,2057-04-16,284.27786,283.46408,282.60358
508,2057-05-16,286.48975,287.20914,287.60468
509,2057-06-16,292.60715,292.27682,292.21106
510,2057-07-16,295.08716,292.16196,294.60834
511,2057-08-16,294.68054,294.51703,293.13345
512,2057-09-16,292.50668,291.44638,292.06885
513,2057-10-16,289.25763,288.81906,286.46512
514,2057-11-16,285.20413,285.66833,284.8363
515,2057-12-16,282.61307,283.1131,282.68176
516,2058-01-16,281.3739,281.63177,281.4295
517,2058-02-15,280.1849,281.50006,281.13007
518,2058-03-16,282.09042,280.99707,279.79926
519,2058-04-16,283.14874,283.0246,285.4516
520,2058-05-16,285.43332,287.43628,287.16446
521,2058-06-16,289.7353,290.28458,288.86356
522,2058-07-16,294.79257,293.94482,292.5384
523,2058-08-16,296.13495,296.43698,295.692
524,2058-09-16,293.74182,291.8935,291.07727
525,2058-10-16,289.46204,289.93097,288.55182
526,2058-11-16,286.3908,285.22852,283.6453
527,2058-12-16,283.31396,282.655,282.31552
528,2059-01-16,280.4309,281.54123,280.15085
529,2059-02-15,281.0675,281.17532,281.66803
530,2059-03-16,281.96463,281.58365,278.95618
531,2059-04-16,283.20047,284.2698,282.08124
532,2059-05-16,286.34943,287.17255,285.6662
533,2059-06-16,292.54913,289.89377,289.1753
534,2059-07-16,294.78967,292.3255,291.4722
535,2059-08-16,294.6133,293.8795,293.9411
536,2059-09-16,291.1839,292.88812,291.62097
537,2059-10-16,288.66162,288.505,287.6858
538,2059-11-16,284.85934,284.67715,283.69025
539,2059-12-16,283.00867,282.77222,281.62708
540,2060-01-16,281.54855,281.92435,280.33823
541,2060-02-15,280.01083,281.68176,281.11584
542,2060-03-16,280.84598,280.57663,280.76956
543,2060-04-16,284.2646,283.39795,282.54575
544,2060-05-16,285.71115,286.00333,284.7981
545,2060-06-16,291.18076,290.9784,289.9108
546,2060-07-16,293.84637,294.7033,292.69937
547,2060-08-16,295.68216,293.82166,294.02515
548,2060-09-16,293.47394,294.411,292.4501
549,2060-10-16,288.98804,290.6574,289.3682
550,2060-11-16,285.42377,285.55438,285.95273
551,2060-12-16,283.21017,283.86777,282.883
552,2061-01-16,280.83188,280.7133,281.0676
553,2061-02-15,280.9958,281.19485,280.0151
554,2061-03-16,280.93033,281.64594,281.02838
555,2061-04-16,282.2111,281.39487,283.40814
556,2061-05-16,287.03497,286.88446,285.48386
557,2061-06-16,291.37857,290.09174,290.79337
558,2061-07-16,294.40857,295.06253,292.04947
559,2061-08-16,294.1966,294.4483,293.43643
560,2061-09-16,291.9606,292.56427,291.74036
561,2061-10-16,289.25717,288.1619,288.6674
562,2061-11-16,285.48175,284.88217,286.20828
563,2061-12-16,282.3645,284.046,283.29523
564,2062-01-16,280.8338,281.171,282.3377
565,2062-02-15,281.0172,282.3125,281.2235
566,2062-03-16,282.20987,282.55106,281.56006
567,2062-04-16,283.7363,283.96973,284.82834
568,2062-05-16,286.38766,286.43076,285.39438
569,2062-06-16,291.8479,290.0474,289.01288
570,2062-07-16,296.50653,293.89517,293.74225
571,2062-08-16,296.36438,294.43942,294.7399
572,2062-09-16,293.02353,291.84662,293.8337
573,2062-10-16,289.6223,289.6765,289.67337
574,2062-11-16,287.34784,285.5022,285.70303
575,2062-12-16,282.03647,282.6518,282.29
