,time,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2
271,2037-08-16,290.12656508949607,290.30171991592914,290.30162764806585,290.18175533344686,290.42230432660534
272,2037-09-16,289.38853684798164,289.38074448231833,289.3827971130803,289.4944391393719,289.6859418534419
273,2037-10-16,288.2008713442801,288.2915741019181,288.28813841461204,288.52340671327636,288.6202864390935
274,2037-11-16,286.9773596672693,287.2946549441214,287.32118961891854,287.4001809282968,287.5596005979289
275,2037-12-16,286.3320224053889,286.5657004117658,286.4984402483041,286.64469032296824,286.67113341039885
276,2038-01-16,286.12887172034493,286.23096830170726,286.3480706128759,286.63012815999184,286.5815891544255
277,2038-02-15,286.36533425335,286.61566811875497,286.74741864155436,286.8114344245523,287.08424622266574
278,2038-03-16,286.96225407288347,287.20648655854416,287.35744109476735,287.38248110412036,287.52483335914405
279,2038-04-16,287.9002786639049,288.0362363831663,288.1118488529196,288.1572962703784,288.2574255974796
280,2038-05-16,288.78829781369797,289.08246329772214,289.06458518110855,289.1478598037326,289.2058406552531
281,2038-06-16,289.76800959197675,289.91603435239074,290.00908294098207,290.11931930734966,290.05167902891867
