,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
111,2024-04-16,281.02942,280.75287,279.49228,282.86887,281.51932,281.08954,278.82156,280.42957,280.95627,281.57523
112,2024-05-16,284.6851,284.8153,284.37213,285.24432,285.06506,283.40677,283.90903,285.1326,283.99722,284.0619
113,2024-06-16,288.73926,289.092,286.57257,288.8034,287.7709,286.99036,287.0729,287.33487,288.22836,287.04312
114,2024-07-16,289.65454,292.4268,290.39685,290.6348,290.0082,291.1488,290.1018,289.8351,290.07123,289.17526
115,2024-08-16,290.42313,291.58527,290.1635,291.45746,290.7667,291.1044,289.4905,290.0178,291.0349,290.9525
116,2024-09-16,289.02695,290.73923,287.77304,289.78897,289.4453,290.58157,287.84818,287.813,290.64777,289.05554
117,2024-10-16,287.12488,285.854,284.65228,285.89117,285.80426,287.7857,286.75494,284.37045,284.9498,285.99942
118,2024-11-16,283.1766,281.15335,281.64124,283.41406,282.90634,283.43436,281.6353,281.31924,281.6632,282.62463
119,2024-12-16,280.5505,280.979,277.27087,279.75528,280.01395,280.21686,280.458,280.80664,279.35248,279.61258
120,2025-01-16,279.17218,278.52243,279.91876,279.3394,278.59906,280.7301,278.40604,277.90884,276.4799,278.97586
121,2025-02-15,279.4132,277.62457,278.69925,279.9969,279.33075,279.3664,278.57034,277.11325,278.82236,279.9693
122,2025-03-16,277.987,277.456,276.67224,280.87122,279.6967,279.91577,279.97076,278.5467,277.17578,279.81448
123,2025-04-16,282.18307,279.66605,280.46945,282.00797,281.34293,281.3369,282.66882,280.1233,280.00928,281.7269
124,2025-05-16,284.86002,283.88644,284.4796,284.39914,284.4232,283.82574,285.37778,283.9456,283.4842,284.68198
125,2025-06-16,287.785,288.27295,289.61908,287.4591,288.60498,288.88446,288.62595,287.3029,287.31668,287.60464
126,2025-07-16,292.28976,291.57797,290.02478,289.5834,290.33466,289.42688,289.58368,288.77072,288.78763,289.9281
127,2025-08-16,290.69635,291.87283,290.9555,289.67963,289.73013,290.11987,289.38852,290.2675,289.7681,290.04617
128,2025-09-16,289.3736,291.05582,288.27823,289.0416,289.49066,288.25293,287.78714,288.58282,287.5763,290.20197
129,2025-10-16,287.4011,288.27695,285.2511,287.4118,286.2417,286.5245,285.64288,287.37476,285.20078,287.18698
