,time,r1i1p2f1,r2i1p2f1,r3i1p2f1
303,2040-04-16,289.0875289422553,288.92885457337934,289.37741571557876
304,2040-05-16,290.1229254390419,290.1418973517692,290.2699230642357
305,2040-06-16,290.80310057324203,290.87139082968446,291.0841781460873
306,2040-07-16,291.16950726867645,291.391104987587,291.3395664844014
307,2040-08-16,291.0512530912914,291.1250689817346,291.30780440606077
308,2040-09-16,290.4702057117552,290.5493149392422,290.7513535141288
309,2040-10-16,289.57493727982006,289.69936172496654,289.8874494168396
310,2040-11-16,288.75599311320826,288.94732039010734,289.2720860627326
311,2040-12-16,287.91143474306637,288.1891870634387,288.7481935030636
312,2041-01-16,287.65836841628976,287.57421880041284,288.11909455171707
313,2041-02-15,287.4768404304982,287.90718108444827,287.867764754689
314,2041-03-16,288.1565822271714,288.42091535025014,288.547436712342
315,2041-04-16,289.1781195779263,289.59021680089097,289.3910323734217
316,2041-05-16,290.1039475111702,290.48571599765097,290.3285958205297
317,2041-06-16,290.9454660908692,291.0077217883837,290.91873005538037
318,2041-07-16,291.3277676545125,291.53993364801664,291.2586925926185
319,2041-08-16,291.2545485229092,291.3482591002844,291.12141366140236
320,2041-09-16,290.48759596756315,290.6549509089721,290.55672895779185
321,2041-10-16,289.6414351254022,289.7127256510377,289.68961102113343
322,2041-11-16,288.6968441501806,288.8005550420559,289.0291949835904
323,2041-12-16,287.8356713794543,288.15575748432286,288.24734644824275
324,2042-01-16,287.5817355733465,287.70574399712837,287.64499252012774
325,2042-02-15,287.72390206599823,287.67388414178123,287.8392439526309
326,2042-03-16,288.3683373624043,288.3312497786483,288.620657178105
327,2042-04-16,289.44339723664984,289.2464252074678,289.4891994363867
328,2042-05-16,290.335612131474,290.340086950891,290.3103655954341
329,2042-06-16,291.06972936250656,290.97303666728993,291.03411845595735
330,2042-07-16,291.52784196378366,291.3883522925722,291.48292675816396
331,2042-08-16,291.31511656537896,291.18592520125327,291.1943886526277
332,2042-09-16,290.6727261022929,290.7188442833845,290.75235688746716
333,2042-10-16,289.8134640151346,289.837808844493,289.82845589131085
334,2042-11-16,288.9464963957133,288.8650608755362,288.8940470739512
335,2042-12-16,288.26458171331467,288.31898034193665,288.2510844937608
336,2043-01-16,287.8557963150155,287.84309656653414,287.667967071463
337,2043-02-15,288.0163046018969,287.7241416744351,287.8261947141051
338,2043-03-16,288.5544919474083,288.46240946266454,288.3926380295136
339,2043-04-16,289.4647159305652,289.3708858617758,289.3790823850748
340,2043-05-16,290.3939843221693,290.22642918020813,290.34426955616027
341,2043-06-16,290.90344337102727,290.91787014556354,291.052330828492
342,2043-07-16,291.3935375692926,291.4189884984872,291.3282259467733
343,2043-08-16,291.23003986734363,291.1395747872,291.13895165522393
344,2043-09-16,290.740617102828,290.44468889990935,290.64733788138983
345,2043-10-16,289.9151265245819,289.80969530151833,289.75488544044504
346,2043-11-16,289.0372522223309,288.9394438587848,289.0277912242951
347,2043-12-16,288.24604291832236,287.87746663936434,288.1301231782239
348,2044-01-16,287.78335640110356,287.8791954241705,287.94298407220776
349,2044-02-15,287.763005496578,287.94713448969856,287.8712693394818
350,2044-03-16,288.46778838308745,288.42254296163605,288.5642876742521
351,2044-04-16,289.4007209536836,289.4699111866264,289.26152781025917
352,2044-05-16,290.30048906341784,290.2442001485191,290.4486662636658
353,2044-06-16,291.0120119372912,291.08154459624893,291.0645305946789
354,2044-07-16,291.3829529402176,291.3592446833848,291.5113743674869
355,2044-08-16,291.41550483539163,291.27320717018193,291.3964153389912
356,2044-09-16,290.65375806151764,290.84541297056404,290.81911695124626
357,2044-10-16,289.864609092147,289.88680222575414,289.98526500992415
358,2044-11-16,289.0589862405982,289.3414338124092,289.1893303174762
359,2044-12-16,288.35576276317016,288.6550694203502,288.53649009736745
360,2045-01-16,287.93733050256907,288.17419583692623,288.24886773502186
361,2045-02-15,287.93557584940885,288.32333314443616,288.37354336207966
362,2045-03-16,288.5407188373991,288.6213935639419,288.799686988924
363,2045-04-16,289.3220260153919,289.51193938441565,289.6773657223059
364,2045-05-16,290.2893670049609,290.4099887687603,290.5682282108821
365,2045-06-16,291.19544708046953,291.15475598633145,291.3139368154474
366,2045-07-16,291.4710026621391,291.43709090943594,291.7367989166496
367,2045-08-16,291.51957605496875,291.2028770588778,291.6328642637919
368,2045-09-16,290.8156882740034,290.6469552925418,290.94482708385095
369,2045-10-16,289.92348288661736,289.8548032620111,290.0875034881137
370,2045-11-16,288.97295858153007,289.05060912480315,289.4511857600393
371,2045-12-16,288.26339346859226,288.1208625492149,288.75374014504274
372,2046-01-16,288.06565911343444,287.7297727511488,288.3475254683571
373,2046-02-15,288.203445111132,287.9588566117539,288.3432374634938
374,2046-03-16,288.7535510561574,288.6311536832531,288.92886483184634
375,2046-04-16,289.54154496238175,289.4046769098573,289.73566864138365
376,2046-05-16,290.44574734531534,290.33467406545907,290.613575337553
377,2046-06-16,291.27545340137095,291.0979444446154,291.41769673668387
378,2046-07-16,291.60964836084173,291.4511150018046,291.7100435684491
379,2046-08-16,291.51983011791623,291.3686425149305,291.7386855840159
380,2046-09-16,290.9603438171073,290.7044326009453,290.90517839165034
381,2046-10-16,290.25250163182784,289.96318357306706,290.1221729931272
382,2046-11-16,289.41398041951226,289.1887031034013,289.43990481480716
383,2046-12-16,288.69124950342274,288.2901789298955,288.7236171469651
384,2047-01-16,288.4564263595807,288.06696048447833,288.1085632906672
385,2047-02-15,288.40977239533413,288.1737680061472,288.231625687093
386,2047-03-16,289.07246041269053,288.629586910545,288.70745051989223
387,2047-04-16,289.8691053130559,289.6107404597497,289.61233213263654
388,2047-05-16,290.6919746888801,290.5952920324356,290.5467101684256
389,2047-06-16,291.47268317498595,291.2531884167033,291.3306361977894
390,2047-07-16,291.84666726337343,291.89816274319776,291.5999832639276
391,2047-08-16,291.68744520562547,291.6766804214038,291.54428557088846
392,2047-09-16,291.0253463926588,290.9264965576699,290.9125607669136
393,2047-10-16,290.12072081508467,290.1844177124945,290.02140505044486
394,2047-11-16,289.22148587482883,289.3375518548989,289.02690629709394
395,2047-12-16,288.60736678078877,288.74551777433373,288.3497453407562
396,2048-01-16,288.0053956935576,288.3941280351957,288.1849983035905
397,2048-02-15,288.1197543472348,288.3764786735926,287.72824943606923
398,2048-03-16,288.69004658970476,289.14665841853775,288.7095625908792
399,2048-04-16,289.74468432519035,289.75205124710783,289.5622889807066
400,2048-05-16,290.62816697338,290.6139997711369,290.39771305595355
401,2048-06-16,291.18256366561496,291.4039356800805,291.1434112015135
402,2048-07-16,291.4231294060549,291.8735676318782,291.31406477978373
403,2048-08-16,291.5244499070092,291.77273348638425,291.3814111332576
404,2048-09-16,290.94111020905933,291.25255621618123,290.80028558774325
405,2048-10-16,290.10593524248355,290.33619297933467,289.8803624064234
406,2048-11-16,289.3186376204994,289.68301793921523,289.1276050092792
407,2048-12-16,288.7118622895921,289.0546936925653,288.30253910872295
408,2049-01-16,288.1885906075495,288.68561339567873,288.0674758159989
409,2049-02-15,288.27752939059724,288.5274272777099,288.35286789350226
410,2049-03-16,288.90327385195553,289.01979523589864,288.95441722950125
411,2049-04-16,289.594358773189,290.02884292012783,289.66545854144834
412,2049-05-16,290.54537347915686,291.0114901729217,290.68032080569714
413,2049-06-16,291.3174911827457,291.6490776187944,291.5231683590329
414,2049-07-16,291.61048272393936,292.09929251592956,291.7531757273115
415,2049-08-16,291.6174624885549,291.86222653124196,291.6381274351615
416,2049-09-16,290.9751463076601,291.23687362310824,290.95962073736365
417,2049-10-16,290.18812391150703,290.2848285011512,290.1421617675874
418,2049-11-16,289.30464880708473,289.5409853293767,289.25521353350643
419,2049-12-16,288.68231716246703,288.87311712061955,288.8233618712682
420,2050-01-16,288.35921132794874,288.47255401210595,288.2833852454555
