,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
162,2028-07-16,289.59366,289.6346,289.9777,292.21408,291.18506,291.62335,289.43167,290.14694,290.62036,289.89655
163,2028-08-16,289.1847,289.19525,291.66934,291.522,292.279,291.71484,289.2647,290.3007,290.94608,290.62808
164,2028-09-16,289.2409,287.54758,291.16507,290.21146,290.3518,289.65045,288.56732,288.2719,290.41568,290.5702
165,2028-10-16,287.2511,284.41934,286.34415,285.96002,285.87567,287.8954,286.6641,283.61475,285.94543,286.4299
166,2028-11-16,282.16196,281.0351,282.38913,281.24612,282.24908,283.19565,283.5594,281.37592,282.9161,281.07382
167,2028-12-16,280.77634,277.3264,280.64954,278.36923,279.77292,282.28912,281.4909,277.29498,279.39453,280.7676
168,2029-01-16,278.84213,279.14554,279.0899,278.35114,275.68616,279.45062,278.64868,277.92755,278.3001,279.09195
169,2029-02-15,275.1896,278.1282,278.5921,277.3803,276.27667,279.47867,277.60233,278.85153,276.84763,281.07147
170,2029-03-16,277.2792,276.91592,278.95242,278.96085,277.96906,278.21732,277.2694,280.51044,276.8269,278.81793
171,2029-04-16,278.259,279.32764,280.95538,280.92438,281.1588,282.1715,279.9969,281.46774,279.90805,281.52603
172,2029-05-16,283.2923,283.58356,283.69733,284.28638,283.3915,284.3338,283.45312,285.27457,284.05212,285.2879
173,2029-06-16,287.0716,287.57428,287.5129,287.4774,289.60995,286.02225,287.3444,288.9921,287.40686,289.76593
174,2029-07-16,291.112,290.07455,290.62985,288.53882,290.10062,289.23694,290.4727,289.88602,289.2507,291.3447
175,2029-08-16,291.42154,290.08084,291.7395,290.0779,290.39346,291.05057,292.0004,291.1724,290.49866,290.72586
176,2029-09-16,289.2013,287.78137,290.39807,289.31277,290.7503,291.09064,288.2428,288.6361,288.98343,289.37915
177,2029-10-16,286.6259,284.27335,287.52756,284.47192,286.2076,286.82697,286.3442,285.39844,286.05402,286.5923
178,2029-11-16,281.6668,281.94324,283.63846,277.33896,282.22607,280.83176,281.9685,282.17697,282.46393,283.30228
179,2029-12-16,279.99524,280.14276,279.75012,277.17322,281.1918,281.15405,279.819,280.69077,277.0767,279.1204
180,2030-01-16,280.0919,279.2225,280.8324,279.50546,281.54852,278.28503,273.42123,279.4552,276.23428,277.83536
181,2030-02-15,278.10468,277.33612,280.14166,277.28622,278.42712,278.91412,277.60312,280.65396,277.8438,275.75565
182,2030-03-16,279.212,279.21637,280.92294,275.28412,279.2947,277.66876,280.54855,279.8526,276.48853,277.92294
183,2030-04-16,281.78845,284.12952,284.06778,279.38748,281.23413,280.10233,281.02594,280.83887,280.78442,279.68002
184,2030-05-16,283.9615,284.30847,285.23758,283.39993,286.00854,284.3,284.70142,285.75833,284.3802,284.13513
185,2030-06-16,285.92636,287.93155,287.68335,286.33347,287.3948,287.45816,286.13162,287.41296,289.20096,288.2136
186,2030-07-16,288.34686,291.17194,291.12485,289.10098,290.51865,291.10846,288.7946,290.08435,292.07748,289.60544
187,2030-08-16,288.94116,291.56213,291.50977,289.94507,291.27258,290.48383,290.18967,291.17636,291.78506,291.92807
188,2030-09-16,287.80066,290.82242,291.99826,288.9198,291.31927,289.6429,288.63754,288.56564,288.52283,291.7594
189,2030-10-16,286.49872,285.13406,287.0471,285.70218,288.00214,285.40085,286.8451,286.44037,285.5593,285.73718
190,2030-11-16,283.20166,282.36288,283.5681,282.6588,281.77838,278.83258,282.35336,282.43,281.74887,283.00897
191,2030-12-16,280.12753,278.15076,280.65796,280.277,278.4529,278.74454,278.75806,280.67358,279.87183,281.43948
192,2031-01-16,279.20163,278.4211,274.93195,278.9817,278.17712,277.79156,279.57758,279.29678,277.9513,278.783
193,2031-02-15,277.65088,276.5479,274.76434,276.83865,280.56335,276.7781,277.57495,279.0123,280.3006,277.58228
194,2031-03-16,279.17535,277.68994,277.8008,280.1146,277.98465,278.89523,278.88144,280.54788,279.34866,278.8379
195,2031-04-16,281.01624,282.2135,280.8195,281.0478,281.11887,283.11432,280.13144,280.69324,281.38947,282.00723
196,2031-05-16,285.29034,284.58047,285.04413,283.3605,286.60345,283.42136,284.0364,285.1596,284.3491,283.64917
197,2031-06-16,290.01025,288.62555,287.77893,286.26184,288.58136,287.23914,286.94543,288.58942,288.86896,286.33154
198,2031-07-16,292.19022,291.63138,289.75717,288.51398,291.03964,289.76276,290.86475,291.7349,289.00735,290.2817
199,2031-08-16,290.93527,292.16766,290.74603,289.02512,291.892,291.10138,290.81116,291.94693,290.12875,291.33255
200,2031-09-16,289.178,290.9332,289.08694,287.5937,289.17764,288.97736,288.24008,289.12833,288.69736,288.54712
201,2031-10-16,286.1352,286.77194,285.31046,285.489,285.31656,284.80032,285.34616,285.06335,284.29367,286.1552
202,2031-11-16,282.69733,281.77197,281.95007,279.11362,282.5286,281.88605,282.96854,282.45947,281.29053,281.63788
203,2031-12-16,278.5396,279.63248,280.3812,278.5039,280.19107,278.0658,279.199,277.83832,278.17242,278.47626
204,2032-01-16,275.53748,278.23898,277.98254,276.81552,277.7792,274.41425,277.83627,276.03488,275.7347,277.38818
205,2032-02-15,276.59363,276.1762,278.08002,275.28,277.4636,277.24164,278.8986,276.46494,275.44467,278.16132
206,2032-03-16,279.71436,278.59384,278.11032,277.2158,277.95093,278.15903,278.98798,278.71265,278.4315,277.6677
207,2032-04-16,281.67218,280.81558,280.8027,279.8678,282.4583,280.35428,280.98853,281.101,279.69006,281.77902
208,2032-05-16,284.18912,284.23297,284.16257,284.7598,285.04807,283.03284,283.26907,285.46783,282.54752,285.01364
209,2032-06-16,288.1322,287.71347,287.68713,287.94403,287.58585,288.5017,287.43405,287.01266,288.53647,287.95142
210,2032-07-16,290.5089,293.25977,289.05966,287.6199,290.25198,289.65546,290.324,292.5323,290.27502,290.21576
211,2032-08-16,290.3608,290.78326,289.30972,288.5773,290.60114,290.7865,290.6431,292.38364,290.15338,291.0587
212,2032-09-16,287.2997,291.19492,287.97876,287.91,288.0924,289.92734,289.3739,290.5502,289.37122,287.73865
213,2032-10-16,284.56512,285.4435,284.45834,284.3528,286.31274,286.16815,286.4819,287.5976,284.53323,285.59872
214,2032-11-16,281.72385,281.93906,281.82346,280.15927,282.93564,282.51074,281.9835,281.49515,281.53638,282.32288
215,2032-12-16,280.60794,276.07043,279.90405,279.69302,279.41205,280.49835,280.57214,280.55215,278.7715,278.93726
216,2033-01-16,279.09912,273.98993,276.7217,278.58267,278.81046,279.0204,279.98975,278.42337,278.83252,279.85913
217,2033-02-15,275.60437,274.3833,279.1513,276.8445,278.85205,275.3274,277.67584,280.14725,278.5857,278.87802
218,2033-03-16,280.10007,277.66156,280.65787,276.75513,278.25812,275.6077,277.09332,279.58792,279.41562,279.96597
219,2033-04-16,282.6685,280.7105,282.0444,279.96646,281.53952,279.68372,282.61505,282.35016,281.66925,282.84534
220,2033-05-16,286.1389,284.7479,284.55246,283.9168,284.33063,282.89496,283.71384,286.50345,283.9336,284.50824
221,2033-06-16,287.62875,287.6215,287.4506,285.62802,287.66034,286.60443,286.73972,287.90213,288.89,288.46786
222,2033-07-16,291.31854,289.96872,289.9549,289.47522,290.0567,289.7678,289.0796,289.0817,291.78186,291.0878
223,2033-08-16,291.10538,289.76172,290.44376,290.6185,292.26654,291.93384,290.85324,290.63367,291.2577,292.01593
224,2033-09-16,290.29437,290.09,289.9134,289.553,290.99588,290.57684,288.5165,288.71207,290.4675,288.51526
225,2033-10-16,284.51144,286.27475,286.04993,282.95288,287.6028,286.89587,285.0113,286.42795,286.35965,286.5265
226,2033-11-16,281.33087,282.8594,283.08463,280.4447,282.08163,281.25244,282.2081,282.2103,283.0898,282.51846
227,2033-12-16,281.3764,279.2121,279.8418,278.18143,280.19543,280.14395,280.3772,280.69208,279.7378,278.42825
228,2034-01-16,278.9456,279.3272,277.87213,277.9703,276.6108,278.63443,277.9237,279.55945,277.48392,278.1977
229,2034-02-15,276.56763,278.9601,279.32544,276.696,276.7586,276.36142,276.95557,278.49896,273.1008,275.3971
