,time,r1i1p1f1
780,2080-01-16,288.5596200939013
781,2080-02-15,288.9003470877691
782,2080-03-16,289.36143859464704
783,2080-04-16,290.0756187410429
784,2080-05-16,290.8413264307181
785,2080-06-16,291.6129028062775
786,2080-07-16,292.0955970646624
787,2080-08-16,292.0426857067591
788,2080-09-16,291.32162095611824
789,2080-10-16,290.4404744238122
790,2080-11-16,289.4862734174442
791,2080-12-16,288.92573076695976
792,2081-01-16,288.46355527640856
793,2081-02-15,288.7205075731511
794,2081-03-16,289.05502928764975
795,2081-04-16,290.0170553315476
796,2081-05-16,290.730618007153
797,2081-06-16,291.4453556625549
798,2081-07-16,291.83336652395866
799,2081-08-16,291.75285810350465
800,2081-09-16,291.2036379782455
801,2081-10-16,290.24511515071487
802,2081-11-16,289.4486629875362
803,2081-12-16,288.8341698226792
804,2082-01-16,288.5902432867617
805,2082-02-15,288.66107945003387
806,2082-03-16,288.9949695179012
807,2082-04-16,289.9870475309675
808,2082-05-16,290.8013219842666
809,2082-06-16,291.5098205729971
810,2082-07-16,292.0606042503303
811,2082-08-16,291.9934739101088
812,2082-09-16,291.43738361694034
813,2082-10-16,290.5998685079968
814,2082-11-16,289.6636649969774
815,2082-12-16,288.8804132496204
816,2083-01-16,288.65940180911554
817,2083-02-15,288.8058626212447
818,2083-03-16,289.1260991313563
819,2083-04-16,290.0636097497519
820,2083-05-16,290.9301960825541
