,time,r1i1p1f1
824,2083-09-15,291.71857011802405
825,2083-10-15,290.78719859120775
826,2083-11-15,290.1243102765908
827,2083-12-15,289.8701403357349
828,2084-01-15,289.4503295805215
829,2084-02-14,289.47995058185086
830,2084-03-15,289.9590961157068
831,2084-04-15,290.808343350972
832,2084-05-15,291.52605564697035
833,2084-06-15,292.1841028234386
834,2084-07-15,292.57009196460524
835,2084-08-15,292.4104741020744
836,2084-09-15,291.884147436524
837,2084-10-15,291.10252853056954
838,2084-11-15,290.31487102405663
839,2084-12-15,289.6002485295103
840,2085-01-15,289.2132293152822
841,2085-02-14,289.4487532192247
842,2085-03-15,289.8519225626675
843,2085-04-15,290.6949942335487
844,2085-05-15,291.5557812041196
845,2085-06-15,292.4129024763211
846,2085-07-15,292.6920724974764
847,2085-08-15,292.4257763183148
848,2085-09-15,291.7196854240077
849,2085-10-15,290.9564094631827
850,2085-11-15,290.2080337209921
851,2085-12-15,289.59855788926274
852,2086-01-15,289.2417856333647
853,2086-02-14,289.3434618093326
854,2086-03-15,289.89778528039443
855,2086-04-15,290.6093666684684
856,2086-05-15,291.5013112919389
857,2086-06-15,292.26467889902045
858,2086-07-15,292.7784610646651
859,2086-08-15,292.55582152938297
860,2086-09-15,291.87074623302254
861,2086-10-15,291.05863796559225
862,2086-11-15,290.30669092521265
863,2086-12-15,289.77907226987315
864,2087-01-15,289.39418300506486
865,2087-02-14,289.5439508404032
866,2087-03-15,289.8278014126597
867,2087-04-15,290.6927432787849
868,2087-05-15,291.67378173554636
869,2087-06-15,292.41152498087416
870,2087-07-15,292.88942158047064
871,2087-08-15,292.6414828947253
872,2087-09-15,291.99905829522214
873,2087-10-15,291.23854620681607
874,2087-11-15,290.6015076942317
875,2087-12-15,289.9686506089913
876,2088-01-15,289.6802511352029
877,2088-02-14,289.771063731535
878,2088-03-15,290.2454602094272
879,2088-04-15,290.95415059249854
880,2088-05-15,291.76247254035434
881,2088-06-15,292.5453072311759
882,2088-07-15,292.92865237823014
883,2088-08-15,292.8212670158485
884,2088-09-15,292.1591916371552
885,2088-10-15,291.2198243510408
886,2088-11-15,290.55737366419265
887,2088-12-15,290.08184007975075
888,2089-01-15,289.6030061852531
889,2089-02-14,289.41639843084545
890,2089-03-15,289.78044712661443
891,2089-04-15,290.7528706533113
892,2089-05-15,291.6620709036721
893,2089-06-15,292.1675494735595
894,2089-07-15,292.6226417185897
895,2089-08-15,292.5673851511185
896,2089-09-15,291.7257974491736
897,2089-10-15,291.01655581551114
898,2089-11-15,290.2677923563699
899,2089-12-15,289.820022777187
900,2090-01-15,289.34901243058954
901,2090-02-14,289.42199482361184
902,2090-03-15,290.0596960280277
903,2090-04-15,290.97714599351985
904,2090-05-15,291.81095657983565
905,2090-06-15,292.72129870984077
906,2090-07-15,293.04241153744414
907,2090-08-15,292.9614072118777
908,2090-09-15,292.2093516306369
909,2090-10-15,291.42820914406275
910,2090-11-15,290.6060214972824
911,2090-12-15,290.1411646156965
912,2091-01-15,289.9533825978829
913,2091-02-14,289.89403420269895
914,2091-03-15,290.3144227359439
915,2091-04-15,291.2739624856455
916,2091-05-15,291.9639828940877
917,2091-06-15,292.68097708884346
918,2091-07-15,293.08895401914293
919,2091-08-15,292.935059978163
920,2091-09-15,292.07470722891566
921,2091-10-15,291.2398651179359
922,2091-11-15,290.4228249438556
923,2091-12-15,289.8813580774308
924,2092-01-15,289.43835051856075
925,2092-02-14,289.5399730657046
926,2092-03-15,289.9560806279295
927,2092-04-15,290.84076897664454
928,2092-05-15,291.7379113511733
929,2092-06-15,292.40094896943
930,2092-07-15,292.8517469104838
931,2092-08-15,292.71046948624087
932,2092-09-15,292.0662078215684
933,2092-10-15,291.27130428360357
934,2092-11-15,290.6520566709446
935,2092-12-15,289.88879480072575
936,2093-01-15,289.68869010142225
937,2093-02-14,289.8783847476774
938,2093-03-15,290.1202546277526
939,2093-04-15,291.0806812993563
940,2093-05-15,291.9292400678796
941,2093-06-15,292.65046808438177
942,2093-07-15,293.0283751114403
943,2093-08-15,292.915569048852
944,2093-09-15,292.26844150775395
945,2093-10-15,291.3401134027642
946,2093-11-15,290.52305613928195
947,2093-12-15,289.9640379086818
948,2094-01-15,289.93326741414563
949,2094-02-14,289.8888232637173
950,2094-03-15,290.45524651582565
951,2094-04-15,291.17551392980613
952,2094-05-15,292.0786641543083
953,2094-06-15,292.7925568186171
954,2094-07-15,293.23873317503075
955,2094-08-15,292.9877505800324
956,2094-09-15,292.34014416425805
957,2094-10-15,291.4071488047952
958,2094-11-15,290.7011798086386
959,2094-12-15,290.19626887122456
960,2095-01-15,289.9157839478738
961,2095-02-14,289.8660157301131
962,2095-03-15,290.58640322869934
963,2095-04-15,291.31683627301277
964,2095-05-15,292.15426619393065
965,2095-06-15,292.97770152783687
966,2095-07-15,293.37749228485364
967,2095-08-15,293.1830869096264
968,2095-09-15,292.447420913336
969,2095-10-15,291.6380151865826
970,2095-11-15,290.7421116370355
971,2095-12-15,290.2003492957435
972,2096-01-15,290.0234804637439
973,2096-02-14,290.1480507064687
974,2096-03-15,290.50876941922235
975,2096-04-15,291.3074513423087
976,2096-05-15,292.3453097507787
977,2096-06-15,292.84086821668535
978,2096-07-15,293.2953083087436
979,2096-08-15,293.0924738485512
980,2096-09-15,292.3299316991085
981,2096-10-15,291.5083560953693
982,2096-11-15,290.75515618621137
983,2096-12-15,290.1120010401665
984,2097-01-15,289.8502693926325
985,2097-02-14,289.98104328504604
986,2097-03-15,290.38132467614315
987,2097-04-15,291.2589676879337
988,2097-05-15,292.0887707219193
989,2097-06-15,292.7830933521932
990,2097-07-15,293.2842627665781
991,2097-08-15,293.1103833332254
992,2097-09-15,292.47489912889574
993,2097-10-15,291.71154002026566
994,2097-11-15,290.96226346527754
995,2097-12-15,290.46841819112865
996,2098-01-15,290.0575753888833
997,2098-02-14,290.175152609996
998,2098-03-15,290.8014277059325
999,2098-04-15,291.64047315399375
1000,2098-05-15,292.2978624836266
1001,2098-06-15,293.1519510736917
1002,2098-07-15,293.5545342883103
1003,2098-08-15,293.25293022673645
1004,2098-09-15,292.63907488093827
1005,2098-10-15,291.65541060888347
1006,2098-11-15,290.94593178627565
1007,2098-12-15,290.3870402127235
1008,2099-01-15,289.87598124631603
1009,2099-02-14,289.7540754783122
1010,2099-03-15,290.43069382636276
1011,2099-04-15,291.23390885195613
1012,2099-05-15,292.11586470314984
1013,2099-06-15,292.9307656797306
1014,2099-07-15,293.3294280592442
1015,2099-08-15,293.1253561588391
1016,2099-09-15,292.44806106526704
1017,2099-10-15,291.6060244431244
1018,2099-11-15,290.85615488894683
1019,2099-12-15,290.3798733297785
1020,2100-01-15,290.0228284860672
1021,2100-02-14,290.0822339839702
1022,2100-03-15,290.4520857461063
1023,2100-04-15,291.4139261512355
1024,2100-05-15,292.27022938630773
1025,2100-06-15,293.07717021086523
1026,2100-07-15,293.6001947156889
1027,2100-08-15,293.52705247189874
1028,2100-09-15,292.74214402786276
1029,2100-10-15,291.8592282092606
1030,2100-11-15,291.4146105532416
1031,2100-12-15,290.88422971414934
